Date,NIFTY50,BRIT,CIPL,RLIN,ASPN,JAIA,TTPW,HPCL,REDY,BOSH,ZEE,UPLL,IOC,TEML,VODA,HALC,SHCM,TITN,PNBK,APSE,ULTC,TCS,TAMO,NEST,BHEL,SUN,HLL,LART,INUS,ARBN,UNSP,KTKM,RANB,TACN,SBIL,GAIL,JSTL,IDFC,BRTI,WIPR,ADEL,HDFL,JNSP,CAIL,DLF,APLH,LUPN,ONGC,BAJA,INBF,ITC,BJFN,MAHM,MRTI,HDBK,RELI,BPCL,HCLT,BJFS,AXBK,SIEM,INBK,INFY,DIVI,NTPC,ICBK,PGRD,ACC,EICH,TISC,YESB,VDAN,BOB,COAL,SBI,NMDC,HROM,LTIM,ABUJ,GRAS
2019-01-01,10910.1,-3091.572,521.695,-316.6,1371.55,-7.75,-76.7,256.7,2607.05,-19457.005,480.25,502.334,91.8,668.11,-22.801,222.75,-16973.25,928.0,-79.8,389.0,4009.2,1828.566,173.45,-10847.599,-73.8,433.55,1793.431,1411.333,243.855,-733.15,-621.0,1250.45,,-219.1,-598.85,120.717,303.95,-38.186,287.952,244.987,-157.25,-386.4,-162.9,,-180.3,-1266.4,-841.45,148.5,2726.65,844.75,280.969,2656.85,773.35,7476.8,1071.665,1008.154,340.971,474.73,652.195,627.3,-1062.65,1595.6,661.414,-1475.45,123.917,363.75,110.866,-1488.8,2319.51,51.575,184.25,202.1,-123.3,241.5,299.6,-67.556,3112.153,-1709.758,-222.9,828.701
2019-01-02,10792.5,-3105.321,513.217,-305.95,1383.3,-7.4,-74.85,256.55,2601.05,-19358.908,470.25,504.334,91.5,661.56,-22.197,214.55,-16939.95,932.15,-77.85,381.3,4006.1,1848.266,168.55,-10867.64,-73.0,440.05,1777.001,1395.28,245.714,-724.35,-619.75,1240.6,,-214.6,-601.7,116.767,288.7,-37.044,281.778,244.163,-154.85,-391.15,-158.2,,-173.1,-1258.75,-832.8,147.05,2692.0,842.3,278.882,2614.05,741.7,7267.85,1061.886,995.023,332.382,468.053,638.4,620.05,-1056.55,1576.6,665.392,-1470.9,122.5,364.6,108.233,-1483.95,2116.23,49.365,184.65,193.15,-119.35,236.7,293.9,-68.297,3031.503,-1729.814,-218.95,810.805
2019-01-03,10672.25,-3124.3,511.072,-289.25,1388.3,-7.25,-74.2,248.3,2577.35,-19182.044,461.45,497.767,88.433,642.235,-21.804,209.2,-16948.4,931.2,-77.85,378.1,3900.05,1825.827,166.05,-11036.779,-70.75,436.1,1780.785,1365.427,252.549,-715.9,-620.1,1235.25,,-210.05,-600.05,116.65,282.65,-37.176,282.544,244.125,-152.5,-391.3,-146.5,,-172.45,-1266.65,-821.05,142.4,2701.35,816.65,277.143,2586.2,718.3,7203.95,1053.555,982.747,327.321,469.042,638.33,607.95,-1044.9,1560.1,665.492,-1437.9,119.5,363.25,107.014,-1452.25,2021.145,48.125,184.1,187.95,-119.3,235.0,291.1,-66.251,2999.761,-1734.404,-213.85,795.096
2019-01-04,10727.35,-3111.149,511.471,-296.8,1385.85,-7.55,-75.05,248.2,2600.0,-19320.096,463.95,504.267,89.3,632.805,-21.865,210.9,-16737.1,928.45,-81.3,382.15,3914.55,1803.629,170.95,-10686.24,-71.4,433.8,1774.114,1358.624,265.055,-725.85,-604.6,1247.95,,-213.8,-602.85,117.717,287.95,-38.186,290.611,243.337,-152.55,-393.5,-152.35,,-175.15,-1293.0,-828.9,145.7,2734.2,829.8,279.23,2576.05,725.6,7234.5,1056.374,988.054,333.775,461.129,641.045,619.6,-1062.7,1548.2,657.436,-1460.5,121.458,365.2,108.594,-1469.1,2010.36,48.765,189.65,192.9,-121.7,236.5,297.65,-66.286,2973.093,-1689.551,-216.55,801.508
2019-01-07,10771.8,-3132.171,512.718,-299.45,1396.0,-7.6,-74.7,249.8,2558.65,-19391.309,462.95,509.167,88.967,638.751,-22.137,208.55,-16921.7,944.05,-80.55,381.65,3926.75,1823.857,175.35,-10622.13,-72.25,430.8,1777.35,1354.464,273.145,-724.75,-607.6,1246.6,,-214.95,-602.45,119.033,289.85,-39.065,292.864,243.188,-151.25,-393.05,-152.2,,-179.8,-1282.1,-820.45,147.85,2658.55,793.9,279.925,2553.6,729.55,7362.05,1057.97,993.539,330.153,465.679,640.715,637.45,-1062.05,1559.15,668.028,-1486.0,123.833,367.7,110.007,-1477.95,1983.04,48.55,187.15,193.45,-122.7,234.5,296.3,-66.991,2943.341,-1706.016,-218.0,815.925
2019-01-08,10802.15,-3078.122,512.319,-301.9,1401.25,-7.6,-74.95,247.95,2570.5,-19182.789,451.65,501.467,89.333,640.934,-22.318,206.5,-16753.85,946.15,-81.7,378.75,3916.3,1819.677,179.95,-10838.096,-71.35,448.05,1763.31,1352.898,277.051,-746.55,-600.3,1228.9,,-215.15,-612.5,118.2,293.9,-38.626,296.739,244.163,-153.45,-394.7,-157.75,,-181.5,-1249.5,-841.7,147.45,2694.85,812.55,282.51,2537.05,723.4,7439.5,1049.165,993.45,326.811,467.459,644.305,650.9,-1052.3,1577.75,666.387,-1458.85,122.458,380.15,109.397,-1480.4,2004.465,49.135,192.35,195.65,-123.85,233.3,305.3,-66.991,2955.63,-1684.562,-218.7,831.783
2019-01-09,10855.15,-3081.21,508.778,-300.6,1402.0,-7.45,-74.35,239.0,2603.1,-19357.466,451.25,509.867,88.0,644.511,-22.318,205.7,-16345.4,952.95,-80.7,377.3,3817.25,1813.335,183.05,-11081.193,-70.25,448.75,1777.399,1356.667,269.984,-757.25,-594.15,1238.25,,-212.6,-642.95,113.783,290.75,-37.967,301.471,246.75,-149.35,-396.0,-151.8,,-182.1,-1267.4,-838.15,145.3,2696.9,821.75,288.622,2524.35,726.3,7492.9,1056.049,998.935,315.761,464.121,639.91,670.1,-1053.55,1601.75,672.404,-1473.25,122.125,382.25,109.536,-1454.15,2029.105,47.92,186.45,194.75,-122.95,232.65,305.3,-64.381,2922.942,-1751.867,-212.85,830.491
2019-01-10,10821.6,-3077.524,511.92,-305.95,1396.35,-7.4,-74.9,232.9,2600.4,-19583.727,451.35,515.4,86.6,645.301,-22.408,204.0,-16496.15,966.7,-81.25,380.25,3818.2,1814.872,185.75,-11243.045,-68.85,444.6,1778.594,1363.078,265.055,-776.95,-586.55,1219.55,,-214.15,-634.75,114.633,289.3,-37.747,303.994,244.312,-151.1,-406.7,-149.7,,-183.55,-1285.4,-838.0,143.25,2725.3,814.25,287.827,2514.65,733.2,7391.6,1051.909,996.013,311.628,462.86,637.195,663.25,-1071.05,1565.9,675.984,-1520.45,123.417,379.5,108.455,-1447.8,2055.61,48.04,186.9,195.45,-123.45,233.0,305.55,-64.275,2905.081,-1786.043,-213.15,815.478
2019-01-11,10794.95,-3085.395,508.878,-307.7,1403.65,-7.35,-75.0,233.5,2588.15,-19398.663,451.05,522.3,87.467,649.621,-22.288,205.85,-15913.2,959.3,-80.65,377.15,3770.2,1770.667,180.3,-11101.628,-68.55,444.4,1761.866,1340.565,257.756,-769.85,-591.6,1223.2,,-211.9,-638.5,112.867,288.8,-36.912,302.012,246.525,-151.5,-406.6,-148.8,,-182.15,-1292.7,-839.35,144.65,2720.95,816.15,293.542,2514.2,727.9,7320.5,1053.605,987.514,313.207,464.937,637.165,666.5,-1057.85,1515.15,679.763,-1505.15,123.333,378.55,107.734,-1458.65,2050.76,47.42,184.25,196.6,-121.15,232.25,302.75,-65.051,2884.931,-1727.469,-212.85,809.562
2019-01-14,10737.6,-3102.133,510.624,-306.3,1388.6,-7.2,-74.3,233.95,2578.8,-18999.415,448.1,513.6,88.2,631.643,-21.714,206.15,-15496.55,957.5,-82.5,374.45,3776.6,1742.51,182.4,-11057.952,-67.8,450.85,1756.389,1305.622,260.453,-770.2,-596.85,1211.75,,-213.5,-620.1,108.3,283.9,-37.571,298.857,234.413,-148.35,-392.05,-144.0,,-181.15,-1322.6,-834.75,143.45,2699.15,790.95,292.498,2544.8,724.55,7408.7,1048.491,986.39,311.025,463.527,636.88,659.2,-1054.1,1484.05,698.063,-1530.45,121.292,373.35,106.709,-1459.6,2048.04,47.085,195.35,193.05,-120.95,230.9,300.4,-64.981,2852.84,-1725.474,-214.85,809.015
2019-01-15,10886.8,-3172.123,513.616,-310.1,1405.95,-7.3,-75.05,241.55,2594.8,-19013.28,456.8,517.3,89.7,656.171,-21.895,208.5,-15618.7,968.3,-81.95,385.15,3827.65,1794.932,185.35,-11111.131,-68.35,452.45,1782.229,1312.474,260.127,-786.55,-604.25,1213.4,,-214.3,-623.9,108.183,292.1,-37.747,304.4,247.35,-148.65,-387.5,-146.9,,-185.95,-1329.15,-849.7,145.15,2725.85,808.85,294.734,2604.2,726.9,7355.15,1058.594,1015.933,317.293,468.721,650.97,660.6,-1063.05,1495.2,722.628,-1522.2,121.5,372.75,106.681,-1483.45,2063.815,47.505,203.0,198.9,-121.1,232.65,301.65,-66.074,2896.573,-1728.018,-216.75,810.805
2019-01-16,10890.3,-3164.003,510.175,-314.2,1389.75,-7.35,-76.5,240.6,2616.95,-18972.878,452.1,510.734,90.533,650.272,-21.986,208.4,-15822.95,961.2,-84.25,389.3,3887.0,1797.19,185.45,-10887.828,-68.35,453.8,1765.002,1313.697,256.501,-788.3,-595.2,1202.75,,-216.45,-621.4,108.5,286.45,-38.45,300.975,252.413,-148.45,-387.5,-146.65,,-182.95,-1347.6,-863.2,146.35,2717.45,829.6,292.25,2569.85,726.25,7310.25,1057.746,1021.554,322.446,464.047,646.485,664.0,-1060.55,1526.7,732.772,-1519.8,121.958,375.3,106.432,-1473.95,2073.57,47.455,208.35,196.3,-121.0,232.05,303.15,-65.827,2865.626,-1765.138,-216.85,821.542
2019-01-17,10905.2,-3195.237,508.28,-296.45,1389.6,-7.25,-76.0,244.2,2619.15,-19033.655,440.9,512.7,91.767,655.521,-22.318,206.0,-15914.7,961.55,-84.55,394.5,3846.45,1820.398,184.9,-10995.959,-70.15,426.55,1744.042,1317.515,260.778,-775.0,-594.95,1219.95,,-218.15,-623.35,110.8,289.0,-38.318,299.263,251.55,-149.0,-390.85,-146.05,,-184.2,-1352.95,-868.75,145.0,2729.65,816.75,292.15,2535.9,734.65,7336.25,1063.782,1020.25,329.828,472.183,635.9,676.65,-1064.8,1523.0,729.341,-1505.35,120.75,374.6,107.485,-1455.15,2036.995,47.315,201.5,197.45,-119.2,232.05,297.4,-64.804,2889.259,-1776.962,-215.25,823.332
2019-01-18,10906.95,-3159.619,508.08,-298.3,1400.45,-7.15,-76.0,239.5,2596.8,-19093.189,440.3,510.7,91.9,658.866,-21.261,208.8,-15590.25,960.95,-82.85,399.3,3819.95,1826.5,183.3,-11077.402,-70.95,390.75,1736.674,1289.961,258.546,-770.05,-584.3,1240.2,,-216.25,-620.2,107.383,285.6,-37.923,280.426,259.612,-146.75,-383.7,-145.65,,-180.35,-1366.3,-862.3,146.75,2720.75,817.35,289.665,2542.9,734.95,7357.95,1062.759,1065.126,328.9,477.92,624.99,664.6,-1054.75,1516.9,726.954,-1509.15,120.25,372.0,107.319,-1439.75,2012.275,47.065,198.6,198.7,-118.0,230.0,294.95,-63.993,2884.433,-1803.355,-212.65,820.2
2019-01-21,10961.85,-3136.754,507.931,-289.65,1422.1,-7.15,-75.95,238.65,2599.8,-18929.743,436.65,512.767,90.433,663.279,-19.841,207.65,-15678.7,962.75,-80.25,396.2,3849.55,1834.236,181.5,-11084.148,-70.95,398.3,1739.462,1286.683,258.314,-776.2,-587.3,1267.6,,-210.5,-617.65,109.267,284.6,-36.956,280.607,253.35,-145.95,-383.85,-144.3,,-177.25,-1326.05,-866.65,144.7,2684.6,804.8,288.125,2594.2,730.3,7208.4,1071.689,1113.106,326.439,477.648,638.455,660.3,-1044.8,1507.6,740.927,-1497.2,119.5,371.7,106.016,-1429.3,2002.8,47.17,191.95,198.45,-116.45,229.0,292.45,-63.675,2780.449,-1775.965,-212.3,810.954
2019-01-22,10922.75,-3141.985,505.786,-279.3,1406.95,-7.05,-76.35,242.0,2640.3,-19091.102,425.25,508.867,90.633,663.558,-20.234,203.55,-15917.55,982.65,-78.6,390.6,3860.5,1827.701,180.85,-11065.732,-71.2,418.95,1742.748,1273.567,258.175,-788.95,-597.2,1291.75,,-212.1,-619.9,110.967,278.0,-37.263,274.748,259.875,-145.7,-383.85,-137.75,,-180.05,-1293.8,-865.45,144.35,2688.35,797.35,287.976,2621.9,708.5,7068.85,1065.553,1110.813,328.528,465.283,643.555,661.6,-1049.5,1501.6,741.275,-1503.65,119.0,369.05,105.157,-1436.35,2002.36,45.655,192.2,191.5,-113.8,227.75,290.25,-63.887,2810.948,-1773.969,-213.85,799.719
2019-01-23,10831.5,-3191.999,507.98,-281.75,1396.55,-6.95,-75.2,241.85,2646.75,-18973.624,432.85,508.567,90.733,669.597,-20.476,205.45,-16103.35,962.15,-77.75,385.2,3850.65,1802.427,180.25,-11143.876,-69.35,431.0,1759.675,1273.86,257.57,-783.1,-580.25,1276.5,,-210.6,-620.0,111.4,280.9,-37.351,273.712,263.663,-143.0,-373.35,-139.5,,-177.25,-1293.85,-864.6,143.3,2674.1,778.7,275.602,2634.35,695.85,7045.4,1050.362,1102.854,331.639,467.113,649.315,661.6,-1045.0,1495.0,727.65,-1503.3,117.292,367.4,103.272,-1429.85,2008.915,46.46,197.25,192.8,-111.3,225.55,286.65,-63.428,2782.141,-1753.164,-212.4,777.647
2019-01-24,10849.8,-3204.951,499.403,-282.15,1401.85,-6.75,-74.55,243.1,2668.45,-19038.475,433.85,498.234,91.2,676.147,-20.566,205.05,-16170.55,969.65,-78.1,380.95,3790.7,1827.365,175.4,-11259.589,-69.05,423.0,1752.008,1267.89,244.552,-788.8,-571.75,1267.75,,-210.8,-618.25,111.2,283.65,-37.307,271.864,263.812,-142.55,-361.2,-141.65,,-177.75,-1314.65,-868.4,141.7,2651.65,773.5,277.192,2635.65,697.3,7040.6,1048.79,1121.874,328.668,468.102,640.73,663.65,-1027.95,1490.3,732.0,-1493.25,116.708,364.8,103.521,-1419.7,2011.56,46.075,215.4,193.5,-113.0,223.85,288.05,-63.57,2776.419,-1743.235,-211.2,781.276
2019-01-25,10780.55,-3194.789,506.335,-270.7,1372.15,-6.65,-73.95,241.8,2672.4,-18413.166,318.4,502.067,91.833,677.355,-19.841,204.45,-15723.2,978.0,-76.6,373.85,3510.8,1845.864,173.25,-11192.82,-66.4,422.4,1749.32,1258.199,260.127,-786.15,-554.85,1266.15,,-207.05,-619.6,111.633,274.65,-35.857,277.137,265.087,-137.35,-359.4,-137.4,,-158.0,-1292.3,-865.05,142.0,2626.35,744.5,277.49,2599.55,683.5,6513.4,1045.672,1120.57,331.918,479.453,632.155,669.75,-1029.75,1484.9,730.35,-1495.35,115.25,357.2,103.023,-1375.0,2004.995,45.29,219.6,194.7,-110.2,220.95,285.4,-63.852,2656.962,-1709.758,-202.35,755.226
2019-01-28,10661.55,-3191.6,490.875,-257.5,1379.5,-6.6,-70.95,239.2,2624.75,-18150.926,373.3,506.7,92.033,683.022,-18.754,200.0,-15052.4,958.65,-76.1,326.1,3374.45,1878.73,172.3,-11187.896,-63.75,411.75,1735.578,1272.881,267.148,-755.6,-544.1,1260.45,,-209.25,-599.25,111.067,267.75,-35.11,275.019,266.362,-136.4,-367.3,-132.25,,-164.05,-1265.8,-865.25,141.65,2565.55,699.3,273.068,2458.5,673.05,6511.05,1039.761,1105.776,323.793,483.608,605.09,656.3,-991.45,1443.7,727.95,-1473.45,115.5,343.55,104.104,-1357.25,1998.74,44.57,207.5,191.5,-109.15,225.2,281.6,-64.346,2585.766,-1699.031,-199.75,728.581
2019-01-29,10652.2,-3168.287,503.741,-265.45,1393.3,-6.45,-71.05,235.3,2666.45,-18061.028,377.4,506.867,91.567,679.631,-18.543,199.55,-15456.35,966.1,-77.3,349.25,3409.65,1905.397,173.6,-11225.811,-64.4,422.4,1749.22,1250.956,276.493,-762.9,-552.45,1251.4,,-204.85,-606.1,107.867,270.95,-34.363,277.452,269.55,-140.8,-360.3,-129.75,,-164.9,-1299.65,-860.65,141.05,2567.65,698.6,276.745,2515.55,669.65,6526.95,1026.515,1088.779,320.264,488.875,623.305,660.75,-1011.95,1461.85,727.9,-1504.8,115.417,346.85,102.884,-1359.65,1887.725,44.38,202.9,192.65,-113.75,222.55,280.6,-64.945,2620.294,-1707.113,-200.85,729.277
2019-01-30,10651.8,-3196.931,504.489,-269.2,1390.4,-6.4,-68.15,231.15,2665.4,-18341.456,388.85,511.567,89.7,663.929,-18.452,205.8,-15450.35,968.9,-77.25,338.15,3442.2,1904.1,174.6,-11223.398,-63.9,417.95,1725.969,1267.009,269.937,-778.3,-550.1,1222.2,,-204.5,-599.95,107.2,268.9,-34.012,273.712,272.438,-139.9,-370.4,-129.95,,-164.2,-1319.6,-866.9,139.7,2499.7,672.9,273.813,2595.5,678.65,6548.25,1015.09,1075.334,318.221,503.688,624.72,690.95,-1013.45,1476.1,725.9,-1503.15,115.583,365.9,103.716,-1386.6,1891.915,46.745,199.5,194.1,-113.7,225.2,287.45,-67.803,2598.104,-1728.118,-204.65,720.826
2019-01-31,10830.95,-3185.872,515.96,-268.95,1412.6,-6.5,-71.3,233.5,2720.8,-18736.629,380.2,524.334,91.233,680.003,-18.18,208.5,-15714.7,995.8,-77.5,338.65,3519.35,1935.524,181.2,-11323.06,-64.7,423.45,1755.742,1286.438,271.75,-787.8,-539.8,1255.75,,-203.8,-595.0,110.717,274.6,-34.803,276.145,276.9,-137.15,-371.6,-135.1,,-164.85,-1325.65,-875.7,141.25,2554.55,664.7,276.944,2574.85,680.05,6641.15,1037.665,1103.618,320.775,497.159,609.19,722.7,-1030.1,1505.55,749.55,-1506.2,116.417,364.45,104.547,-1423.35,1900.575,47.67,194.1,197.35,-112.45,224.65,293.65,-68.367,2601.04,-1757.055,-209.9,716.849
2019-02-01,10893.65,-3238.975,519.999,-267.1,1457.2,-6.75,-71.5,234.0,2791.25,-19198.244,354.4,519.9,91.467,693.66,-18.664,211.4,-15782.0,991.55,-73.9,338.45,3483.65,1950.756,181.65,-11380.867,-64.35,423.25,1791.639,1296.519,275.423,-797.8,-544.4,1255.7,,-204.1,-590.95,111.167,274.95,-33.924,281.057,278.663,-143.0,-375.45,-129.7,,-165.7,-1341.25,-883.1,141.8,2602.75,678.65,279.13,2628.4,688.4,6962.3,1042.904,1124.123,316.643,516.275,609.695,717.25,-1031.1,1515.15,757.05,-1532.35,116.792,354.65,105.434,-1415.55,1966.34,47.47,185.6,162.15,-111.1,223.2,284.4,-67.274,2793.385,-1764.938,-212.5,714.81
2019-02-04,10912.25,-3253.919,508.28,-227.1,1446.35,-5.95,-70.55,226.5,2735.2,-18931.83,347.75,513.934,90.6,696.029,-18.15,204.2,-15906.9,1025.75,-73.15,335.65,3447.5,1970.264,180.25,-11358.414,-64.95,414.8,1794.925,1279.684,274.354,-763.95,-556.45,1272.2,,-199.85,-589.75,109.917,273.5,-32.43,276.281,278.438,-123.1,-376.2,-130.85,,-163.6,-1296.75,-855.9,146.25,2642.5,650.75,275.403,2594.45,674.45,6988.2,1050.113,1160.951,314.368,516.745,600.92,720.5,-1023.3,1504.65,755.9,-1609.45,114.375,354.55,102.33,-1406.1,2012.83,47.605,179.8,161.35,-110.3,222.1,283.95,-67.274,2766.419,-1750.919,-212.5,702.681
2019-02-05,10934.35,-3155.335,506.684,-227.25,1450.35,-5.15,-69.9,225.15,2821.45,-18940.08,365.35,530.634,89.167,697.748,-18.392,204.75,-15675.65,1066.7,-73.4,339.8,3461.75,1964.786,175.8,-11430.994,-58.85,409.9,1813.694,1276.943,268.635,-743.5,-549.9,1279.15,,-185.95,-584.0,110.7,273.55,-32.298,277.768,276.337,-124.25,-376.25,-129.1,,-159.75,-1290.85,-837.7,142.95,2710.65,645.4,272.471,2603.6,684.9,7093.6,1054.677,1161.535,313.811,518.204,601.71,729.5,-994.6,1541.75,754.85,-1616.15,115.042,352.65,103.161,-1388.8,2047.965,46.47,176.1,162.6,-107.95,216.4,284.65,-66.251,2840.451,-1810.889,-209.25,699.897
2019-02-06,11062.45,-3169.632,533.564,-154.3,1469.4,-5.15,-70.4,233.9,2789.7,-19130.759,388.0,536.834,91.9,753.819,-18.12,211.4,-16031.15,1059.05,-75.2,330.35,3510.35,1993.856,178.5,-11440.792,-60.8,416.6,1822.158,1286.536,275.563,-759.85,-557.4,1279.5,,-188.45,-579.4,113.267,279.3,-32.474,278.263,279.15,-122.9,-369.6,-135.15,,-160.35,-1304.05,-842.1,146.7,2770.15,653.85,276.0,2711.25,695.1,7183.4,1058.968,1178.353,315.064,521.889,620.865,725.75,-1020.55,1526.05,763.3,-1653.25,114.25,359.3,103.549,-1401.45,2110.425,48.51,176.45,163.75,-109.2,219.95,289.05,-67.097,2865.825,-1845.065,-214.5,729.277
2019-02-07,11069.4,-3202.211,531.519,-110.65,1472.45,-5.3,-69.6,236.85,2821.8,-19107.402,408.75,539.334,92.033,747.919,-19.328,209.2,-16245.7,1056.8,-75.65,332.35,3570.55,2001.64,182.85,-11537.598,-62.2,434.9,1831.219,1268.575,284.396,-778.45,-573.4,1284.55,,-191.1,-577.25,113.317,273.1,-33.572,280.426,280.2,-123.95,-368.4,-136.3,,-160.4,-1295.85,-822.8,147.9,2853.6,652.35,278.584,2696.6,700.9,7302.55,1056.274,1160.501,315.157,525.697,625.31,730.15,-1047.6,1514.95,764.0,-1670.15,113.292,358.65,102.33,-1421.6,2190.42,48.905,176.95,163.45,-108.9,224.2,287.4,-67.203,2924.534,-1867.118,-214.95,748.416
2019-02-08,10943.6,-3098.496,532.866,-118.15,1448.8,-5.2,-68.75,230.35,2769.7,-18804.81,398.8,541.467,89.2,748.43,-18.452,205.9,-16192.8,1053.25,-71.2,331.5,3557.8,1980.979,150.7,-11071.788,-62.25,431.05,1809.562,1235.002,303.18,-761.15,-551.95,1299.4,,-185.7,-577.55,112.117,262.85,-33.001,282.319,279.525,-123.75,-365.05,-130.05,,-164.75,-1257.85,-830.75,144.15,2851.4,613.9,273.813,2707.15,682.1,7134.25,1058.968,1149.079,313.3,528.442,618.27,719.4,-1030.8,1499.05,760.9,-1685.1,110.042,355.1,100.334,-1395.45,2084.74,46.875,175.1,154.15,-104.9,218.65,286.0,-66.11,2924.335,-1836.683,-213.25,713.816
2019-02-11,10888.8,-3096.055,541.892,-115.5,1437.1,-5.15,-65.55,231.6,2615.35,-18683.953,401.7,537.234,90.567,752.007,-18.815,199.45,-15963.35,1056.4,-70.85,328.8,3449.4,1985.303,152.65,-10678.657,-62.75,428.55,1797.115,1220.075,300.808,-763.15,-527.55,1301.55,,-179.75,-566.85,109.467,261.6,-32.825,281.373,279.788,-118.2,-356.6,-128.7,,-163.7,-1121.9,-820.5,138.2,2853.6,598.05,275.403,2657.2,647.55,7177.9,1067.449,1127.091,309.771,533.833,609.625,710.85,-1029.8,1511.0,762.8,-1635.0,108.625,350.05,101.082,-1368.3,2075.315,48.07,173.25,152.15,-103.9,218.8,280.5,-66.427,2874.781,-1791.232,-207.6,712.524
2019-02-12,10831.4,-2997.471,541.892,-112.65,1452.1,-5.05,-66.3,234.05,2652.5,-18478.713,414.7,530.8,89.833,748.059,-17.969,198.35,-15821.35,1066.25,-71.35,326.8,3452.35,1971.561,151.8,-10619.865,-61.8,436.6,1786.859,1220.418,290.905,-767.9,-528.45,1298.65,,-186.55,-574.7,108.567,271.75,-31.375,280.517,281.25,-116.95,-353.35,-141.15,,-159.15,-1132.25,-810.95,137.45,2832.35,598.9,273.614,2621.8,648.7,7162.5,1062.485,1129.923,315.064,523.669,609.64,705.6,-1012.8,1497.2,750.45,-1638.1,111.042,344.3,100.473,-1374.9,2113.75,48.74,172.65,152.85,-102.65,223.05,275.4,-67.168,2785.723,-1784.197,-207.45,714.711
2019-02-13,10793.65,-2912.586,542.092,-113.1,1424.15,-5.0,-65.25,225.1,2648.7,-17799.137,408.2,544.8,86.6,752.286,-18.392,198.2,-15605.35,1050.95,-69.45,341.65,3472.25,1984.823,155.0,-10417.489,-61.0,431.25,1791.29,1190.858,282.955,-749.7,-519.65,1298.3,,-185.0,-569.85,105.167,271.2,-30.936,279.886,283.087,-119.55,-359.25,-140.35,,-157.95,-1149.8,-791.4,133.4,2823.95,618.9,275.155,2590.55,641.5,7028.25,1069.345,1120.525,305.918,529.283,612.765,697.5,-982.75,1498.45,754.9,-1639.1,109.25,339.75,97.867,-1371.4,2015.87,48.4,169.45,150.7,-102.4,220.25,268.2,-65.968,2737.861,-1785.444,-205.95,713.021
2019-02-14,10746.05,-2913.782,541.493,-117.35,1399.2,-5.2,-67.55,220.7,2667.25,-17973.963,433.45,547.367,83.1,748.755,-19.117,191.75,-15607.65,1042.25,-72.25,349.1,3494.9,1964.834,159.85,-10467.221,-62.3,440.9,1777.449,1201.576,276.353,-748.75,-521.75,1286.8,,-188.9,-568.55,102.65,280.65,-31.155,271.098,281.325,-118.1,-359.5,-142.5,,-162.3,-1152.35,-810.2,132.15,2823.1,656.6,276.198,2609.2,634.4,7017.5,1052.757,1100.965,293.103,524.906,603.56,695.0,-986.05,1517.5,740.05,-1637.45,109.375,343.95,96.98,-1360.9,2001.64,48.255,221.25,151.75,-103.65,217.2,267.1,-65.686,2762.488,-1765.337,-204.4,714.761
2019-02-15,10724.4,-2847.777,539.149,-114.95,1393.6,-5.0,-69.2,216.35,2563.35,-18044.132,431.35,545.567,83.633,742.949,-18.12,186.6,-15614.65,1039.0,-70.05,350.15,3439.45,1950.515,161.65,-10375.29,-61.05,422.9,1765.251,1216.747,285.373,-722.6,-507.75,1283.65,,-186.15,-568.85,105.917,266.9,-30.936,274.523,282.075,-119.8,-358.5,-138.65,,-158.1,-1142.8,-774.75,135.0,2825.95,639.35,278.385,2561.1,627.55,6930.05,1047.992,1119.176,304.432,522.903,602.545,686.6,-962.05,1509.5,741.95,-1621.35,113.542,342.15,100.611,-1352.45,2023.41,46.75,219.0,147.3,-100.85,219.95,262.95,-64.663,2683.132,-1777.212,-204.8,702.681
2019-02-18,10640.95,-2900.93,539.748,-123.15,1380.05,-5.0,-65.35,212.65,2565.55,-17608.905,438.95,547.9,83.3,746.479,-18.513,184.55,-15272.1,1027.35,-69.0,347.3,3429.25,1893.433,162.9,-10192.118,-61.15,414.65,1744.44,1218.118,294.811,-716.75,-509.35,1277.05,,-182.75,-567.45,105.817,261.9,-30.848,272.676,281.7,-117.5,-350.6,-140.45,,-156.0,-1116.85,-770.9,137.1,2793.5,623.5,273.018,2549.45,624.7,6842.7,1042.629,1097.278,304.339,517.487,588.515,693.3,-944.1,1517.0,741.05,-1574.75,114.542,338.75,100.195,-1331.7,2015.52,46.555,213.55,148.0,-99.15,215.15,259.95,-65.016,2670.296,-1744.233,-198.0,695.82
2019-02-19,10604.35,-2862.921,538.252,-122.25,1377.85,-5.0,-65.9,214.8,2536.9,-17652.935,446.45,544.3,83.733,734.912,-18.301,186.55,-15319.05,1028.8,-69.95,339.55,3467.6,1830.488,163.75,-10355.545,-62.05,413.65,1730.55,1231.625,296.113,-708.05,-512.5,1280.45,,-184.5,-562.45,106.75,266.85,-30.804,273.712,272.587,-118.25,-346.8,-141.25,,-163.4,-1116.4,-763.1,139.15,2787.85,614.3,274.211,2559.8,632.6,6804.55,1039.711,1093.68,311.303,513.901,596.975,693.05,-944.8,1480.5,724.3,-1587.85,111.417,343.25,99.475,-1353.1,2040.98,47.095,212.85,153.1,-102.45,214.25,262.9,-65.439,2623.827,-1734.454,-199.6,714.214
