Date,NIFTY50,TCS,HLL,LART,BRTI,ITC,HDBK,RELI,INFY,ICBK,SBI
2022-11-24,18484.1,3313.041,2549.15,2047.583,848.35,338.664,1625.15,2341.459,1629.8,938.85,609.35
2022-11-25,18512.75,3322.352,2537.45,2058.109,846.85,338.216,1617.65,2376.412,1635.65,930.3,607.4
2022-11-28,18562.75,3327.841,2525.2,2059.805,837.4,337.968,1600.25,2458.074,1623.4,937.4,608.6
2022-11-29,18618.05,3329.899,2634.2,2045.936,835.85,340.204,1597.85,2462.295,1629.05,946.75,608.55
2022-11-30,18758.35,3323.479,2684.35,2070.182,848.75,337.918,1608.45,2479.681,1634.95,952.9,602.45
2022-12-01,18812.5,3406.644,2662.85,2099.515,848.6,337.471,1619.5,2472.372,1657.1,940.2,608.1
2022-12-02,18696.1,3370.869,2615.1,2080.808,848.65,335.086,1607.1,2471.328,1637.9,930.6,607.55
2022-12-05,18701.05,3357.882,2619.85,2080.907,844.1,334.688,1612.95,2435.286,1639.75,933.6,617.3
2022-12-06,18642.75,3318.137,2654.55,2088.79,833.35,335.235,1611.15,2442.322,1612.9,922.65,608.95
2022-12-07,18560.5,3313.482,2707.35,2119.221,834.0,338.018,1610.45,2406.28,1605.5,922.15,607.05
2022-12-08,18609.35,3284.028,2705.45,2162.823,832.6,336.328,1619.5,2405.145,1620.15,931.9,611.65
2022-12-09,18496.6,3227.376,2722.25,2149.203,834.9,339.31,1631.05,2368.695,1569.3,929.9,616.5
2022-12-12,18497.15,3221.201,2717.25,2158.832,828.4,341.099,1643.75,2372.326,1547.2,930.3,613.05
2022-12-13,18608.0,3265.944,2710.3,2168.011,838.05,343.484,1648.3,2383.13,1572.15,932.95,616.75
2022-12-14,18660.3,3298.534,2684.65,2190.51,829.2,343.285,1662.25,2374.505,1579.4,921.75,625.5
2022-12-15,18414.9,3239.481,2663.25,2172.651,826.35,336.775,1631.8,2340.778,1540.5,908.8,615.95
2022-12-16,18269.0,3175.918,2671.3,2170.106,822.75,333.048,1639.65,2329.203,1522.2,902.0,603.35
2022-12-19,18420.45,3138.476,2718.1,2179.086,840.4,338.415,1644.75,2359.798,1507.35,906.45,604.45
2022-12-20,18385.3,3179.545,2674.55,2158.383,828.95,338.067,1633.4,2380.225,1507.3,909.7,604.45
2022-12-21,18199.1,3203.656,2666.2,2141.471,814.0,333.098,1617.6,2346.362,1509.55,892.25,593.4
2022-12-22,18127.35,3194.982,2645.35,2105.203,816.6,330.414,1612.05,2340.279,1522.05,890.65,593.4
2022-12-23,17806.8,3164.254,2621.1,2058.109,808.65,324.7,1597.65,2271.645,1497.1,878.9,574.0
2022-12-26,18014.6,3188.317,2617.45,2086.345,811.0,332.551,1629.45,2291.482,1502.4,893.2,597.1
2022-12-27,18132.3,3194.786,2593.25,2119.321,814.8,331.11,1631.1,2310.229,1514.85,900.65,601.9
2022-12-28,18122.5,3192.434,2583.6,2116.328,803.8,332.352,1629.8,2310.002,1510.15,898.95,601.05
2022-12-29,18191.0,3203.852,2568.05,2106.15,820.75,333.297,1641.3,2308.958,1517.55,908.05,611.8
2022-12-30,18105.3,3192.041,2561.05,2081.107,806.1,329.52,1628.15,2312.498,1508.2,890.85,613.7
2023-01-02,18197.45,3196.697,2558.4,2084.749,813.5,330.812,1628.7,2338.554,1524.0,902.45,612.2
2023-01-03,18232.55,3245.606,2542.05,2084.25,817.6,329.073,1639.35,2321.441,1522.55,901.35,612.4
2023-01-04,18042.95,3248.841,2536.1,2065.891,811.8,324.998,1610.05,2286.488,1494.8,899.1,605.2
2023-01-05,17992.15,3245.361,2583.7,2082.653,807.1,331.408,1599.7,2282.403,1475.2,879.15,605.1
2023-01-06,17859.45,3147.788,2576.45,2081.855,796.0,332.998,1594.4,2303.147,1448.5,870.1,600.65
2023-01-09,18101.2,3254.036,2624.05,2116.926,819.4,335.98,1597.5,2357.528,1484.45,873.35,607.7
2023-01-10,17914.15,3221.152,2643.85,2101.91,792.85,331.359,1568.3,2322.666,1469.75,861.35,595.15
2023-01-11,17895.7,3262.612,2593.25,2120.568,765.55,329.768,1590.9,2293.388,1471.25,866.3,596.7
2023-01-12,17858.2,3268.15,2590.05,2154.891,756.9,327.83,1599.4,2243.864,1480.6,860.65,594.9
2023-01-13,17956.6,3307.552,2624.0,2148.555,764.3,326.737,1600.65,2240.233,1503.65,873.45,600.1
2023-01-16,17894.85,3334.05,2597.1,2132.391,759.15,328.178,1585.3,2218.898,1525.5,865.25,603.0
2023-01-17,18053.3,3378.4,2667.55,2208.121,765.7,330.216,1608.9,2250.401,1539.5,865.15,592.95
2023-01-18,18165.35,3390.0,2686.2,2261.4,776.55,332.601,1637.3,2246.679,1545.4,869.5,591.45
2023-01-19,18107.85,3373.1,2649.75,2267.986,772.0,330.116,1644.1,2244.273,1538.9,866.15,589.85
2023-01-20,18027.65,3363.1,2548.75,2244.888,764.45,332.551,1660.95,2217.582,1525.55,870.35,592.2
2023-01-23,18118.55,3414.9,2596.4,2228.475,772.7,335.682,1673.1,2206.37,1548.0,871.7,600.45
2023-01-24,18118.3,3436.3,2600.5,2202.533,775.65,336.875,1695.5,2193.342,1551.9,870.75,594.35
2023-01-25,17891.95,3429.75,2622.35,2169.807,776.5,337.173,1648.65,2163.019,1543.0,855.3,568.7
2023-01-27,17604.35,3411.05,2612.15,2154.99,774.5,343.881,1615.8,2121.984,1519.15,817.2,539.95
2023-01-30,17648.95,3433.65,2568.15,2108.146,770.2,342.689,1614.15,2142.32,1538.8,823.5,538.2
2023-01-31,17662.15,3358.7,2576.75,2119.62,770.3,350.193,1603.5,2136.964,1533.75,831.9,553.5
2023-02-01,17616.3,3408.35,2574.25,2140.723,769.1,359.187,1627.55,2124.299,1551.1,847.95,527.35
2023-02-02,17610.4,3460.4,2634.85,2140.074,777.75,376.282,1603.35,2112.543,1583.75,857.9,528.1
2023-02-03,17854.05,3482.3,2648.75,2161.675,792.9,378.319,1658.8,2114.404,1599.4,863.8,544.2
2023-02-06,17764.6,3459.95,2637.6,2151.249,789.25,381.052,1651.75,2098.471,1569.85,853.7,545.4
2023-02-07,17721.5,3472.55,2601.2,2160.428,785.9,370.965,1654.2,2093.432,1562.4,852.75,547.1
2023-02-08,17871.7,3520.1,2582.8,2126.056,775.1,373.251,1654.0,2135.239,1590.5,859.1,549.75
2023-02-09,17893.45,3540.85,2586.7,2142.568,766.65,371.958,1650.55,2138.961,1617.0,860.8,550.8
2023-02-10,17856.5,3537.55,2577.5,2158.981,771.95,369.076,1657.1,2121.349,1608.55,853.85,553.05
2023-02-13,17770.9,3482.4,2581.0,2198.343,768.6,371.909,1658.35,2109.274,1567.45,850.65,537.5
2023-02-14,17929.85,3500.1,2579.6,2186.719,775.2,384.084,1673.7,2158.979,1593.25,865.3,540.85
2023-02-15,18015.85,3520.65,2548.45,2170.156,785.4,379.86,1670.3,2207.868,1597.05,870.8,542.25
2023-02-16,18035.85,3558.05,2527.1,2173.399,784.45,380.208,1664.25,2206.143,1601.8,869.45,540.1
2023-02-17,17944.2,3501.15,2515.5,2221.341,776.8,381.052,1655.9,2215.358,1583.8,862.65,531.0
2023-02-20,17844.6,3487.3,2511.45,2220.493,779.15,381.698,1640.35,2191.935,1592.45,852.1,525.15
2023-02-21,17826.7,3451.0,2516.15,2224.434,779.05,379.909,1646.5,2209.82,1579.5,854.2,523.45
2023-02-22,17554.3,3401.55,2494.05,2189.812,772.15,381.5,1614.2,2159.706,1561.8,839.25,516.35
2023-02-23,17511.25,3413.8,2490.65,2154.292,762.95,385.227,1603.25,2149.356,1550.7,839.75,521.0
2023-02-24,17465.8,3400.45,2484.2,2129.248,757.1,382.742,1588.95,2164.063,1550.65,839.7,521.05
2023-02-27,17392.7,3331.85,2468.15,2108.944,752.9,379.86,1592.9,2149.674,1509.3,856.4,527.7
2023-02-28,17303.95,3312.85,2460.65,2104.404,742.25,374.393,1599.6,2108.548,1487.55,854.85,522.8
2023-03-01,17450.9,3385.7,2466.25,2110.541,750.2,376.381,1598.05,2127.931,1496.05,856.3,536.7
2023-03-02,17321.9,3321.45,2455.35,2116.826,740.1,373.251,1584.45,2111.725,1472.15,854.0,533.75
2023-03-03,17594.35,3342.15,2471.0,2147.208,764.4,382.593,1615.9,2165.607,1479.3,868.55,561.2
2023-03-06,17711.45,3371.85,2484.85,2136.332,766.6,385.773,1627.3,2186.76,1507.45,867.75,561.7
2023-03-08,17754.4,3390.4,2485.1,2165.916,766.55,389.997,1630.55,2194.613,1492.7,872.1,564.8
2023-03-09,17589.6,3336.85,2461.4,2188.265,773.4,385.127,1630.7,2141.866,1480.4,855.95,558.9
2023-03-10,17412.9,3331.0,2465.45,2152.995,773.75,385.624,1588.65,2108.684,1471.55,842.65,547.35
2023-03-13,17154.3,3281.95,2455.1,2129.049,765.3,381.301,1568.55,2074.004,1435.1,828.4,530.0
2023-03-14,17043.3,3214.95,2442.45,2139.376,771.8,377.375,1564.35,2066.242,1420.0,830.35,525.4
2023-03-15,16972.15,3198.9,2406.1,2171.753,756.65,377.077,1541.9,2030.926,1419.65,825.9,517.55
2023-03-16,16985.6,3185.0,2459.35,2168.709,745.95,379.114,1551.9,2020.803,1404.1,823.9,524.5
2023-03-17,17100.05,3179.3,2447.4,2190.81,757.25,373.251,1572.65,2018.261,1420.7,836.25,529.8
2023-03-20,16988.4,3143.3,2511.2,2172.651,754.8,376.481,1561.75,1998.425,1403.65,836.45,519.2
2023-03-21,17107.5,3106.1,2462.6,2203.481,756.95,374.642,1579.45,2060.568,1390.7,852.4,521.85
2023-03-22,17151.9,3130.8,2476.35,2208.969,756.7,375.437,1575.8,2066.832,1389.25,860.2,521.55
2023-03-23,17076.9,3124.65,2485.1,2201.685,763.55,378.319,1563.15,2040.685,1374.55,855.45,512.75
2023-03-24,16945.05,3120.5,2480.8,2161.276,762.45,376.381,1560.65,2000.286,1380.65,852.4,505.35
2023-03-27,16985.7,3122.3,2499.0,2149.153,761.75,377.872,1567.45,2031.38,1388.95,848.7,510.15
2023-03-28,16951.7,3115.9,2482.8,2128.799,748.45,377.425,1580.2,2040.867,1377.6,854.75,508.1
2023-03-29,17080.7,3138.9,2530.85,2142.618,743.6,380.406,1587.8,2028.793,1383.55,851.0,516.5
2023-03-31,17359.75,3205.9,2560.35,2159.331,749.0,381.152,1609.55,2116.265,1427.95,877.25,523.75
2023-04-03,17398.05,3200.0,2536.1,2165.267,760.55,376.58,1610.55,2116.628,1410.85,883.8,526.75
2023-04-05,17557.05,3239.8,2582.75,2252.67,763.45,384.034,1653.75,2111.544,1423.55,884.6,523.0
2023-04-06,17599.15,3220.7,2565.25,2269.133,765.95,384.978,1666.35,2125.706,1421.9,875.0,527.65
2023-04-10,17624.05,3263.4,2532.15,2304.503,769.75,386.171,1658.45,2110.636,1427.6,868.45,526.3
2023-04-11,17722.3,3213.8,2547.75,2296.322,774.15,393.575,1663.3,2121.076,1406.15,881.9,532.1
2023-04-12,17812.4,3241.65,2528.95,2283.351,771.1,391.14,1684.9,2130.427,1428.3,890.15,528.2
2023-04-13,17828.0,3188.85,2536.2,2253.668,767.05,393.178,1692.45,2138.462,1389.2,899.0,532.95
2023-04-17,17706.85,3139.5,2551.85,2209.019,759.65,397.7,1666.65,2149.311,1258.3,901.3,544.0
2023-04-18,17660.15,3130.75,2541.05,2211.613,759.75,396.06,1659.6,2124.708,1259.35,896.85,545.85
2023-04-19,17618.75,3089.6,2531.6,2214.606,764.65,396.308,1665.7,2135.284,1232.2,891.9,540.3
2023-04-20,17624.45,3104.8,2492.6,2227.726,772.3,397.849,1671.9,2129.883,1223.4,894.4,544.8
2023-04-21,17624.05,3160.85,2497.95,2210.216,765.2,405.75,1674.6,2132.561,1227.35,885.65,543.15
2023-04-24,17743.4,3174.8,2499.75,2223.885,760.25,406.198,1688.15,2140.732,1226.3,904.75,554.6
2023-04-25,17769.25,3176.0,2490.45,2242.892,772.6,409.03,1664.15,2157.118,1224.9,913.45,561.8
2023-04-26,17813.6,3198.15,2510.8,2271.029,773.45,409.726,1671.8,2144.454,1227.55,914.95,566.35
2023-04-27,17915.05,3187.95,2468.95,2300.412,786.5,413.453,1681.0,2158.026,1246.25,918.35,564.75
2023-04-28,18065.0,3219.25,2457.3,2359.08,799.3,422.944,1687.6,2197.473,1252.75,917.65,578.3
2023-05-02,18147.65,3219.4,2451.7,2379.085,790.2,421.851,1687.25,2216.129,1277.45,922.1,575.3
2023-05-03,18089.85,3179.9,2486.0,2350.998,779.3,424.535,1693.15,2197.11,1269.15,922.85,570.5
2023-05-04,18255.8,3220.7,2506.75,2351.597,789.1,422.0,1727.8,2222.439,1273.55,921.7,580.0
2023-05-05,18069.0,3230.7,2500.75,2372.151,787.3,426.125,1625.65,2216.765,1259.1,926.95,576.5
2023-05-08,18264.4,3250.6,2516.3,2360.078,793.75,428.808,1644.45,2244.137,1265.6,937.9,583.6
2023-05-09,18265.95,3283.25,2515.8,2369.008,793.6,421.205,1644.5,2251.082,1270.7,934.4,573.5
2023-05-10,18315.1,3286.8,2522.7,2359.13,796.05,422.746,1652.1,2266.561,1263.25,936.05,572.2
2023-05-11,18297.0,3282.15,2592.4,2237.105,788.6,417.826,1653.2,2251.763,1256.1,939.2,573.45
2023-05-12,18314.8,3274.3,2623.4,2216.103,791.95,417.876,1667.8,2255.44,1245.2,943.9,578.15
2023-05-15,18398.85,3255.05,2662.25,2241.795,797.05,425.181,1675.8,2259.888,1258.35,945.75,581.9
2023-05-16,18286.5,3258.15,2675.9,2222.189,787.35,421.354,1647.3,2227.704,1264.3,946.35,586.3
2023-05-17,18181.75,3208.7,2661.75,2214.606,792.25,424.982,1638.45,2214.54,1246.9,939.35,586.3
2023-05-18,18129.95,3199.85,2627.55,2183.277,799.35,417.13,1645.0,2209.774,1246.0,946.5,574.2
2023-05-19,18203.4,3222.85,2641.45,2185.122,805.75,417.279,1646.9,2216.946,1268.9,954.3,575.15
2023-05-22,18314.4,3298.7,2638.1,2211.613,801.85,422.149,1641.05,2228.794,1292.8,950.35,577.15
2023-05-23,18348.0,3297.05,2628.3,2192.705,799.95,426.522,1637.2,2228.385,1300.05,953.4,581.6
2023-05-24,18285.4,3303.35,2614.95,2180.233,801.4,430.846,1615.8,2215.403,1298.65,940.65,582.7
2023-05-25,18321.15,3293.5,2597.25,2199.739,822.7,438.449,1609.6,2215.131,1304.35,939.85,581.25
2023-05-26,18499.35,3328.9,2652.35,2213.458,817.95,440.884,1615.8,2275.549,1317.45,950.7,586.0
2023-05-29,18598.65,3320.35,2650.3,2219.545,821.25,446.35,1635.5,2288.349,1314.4,948.15,595.0
2023-05-30,18633.85,3316.2,2656.55,2205.826,818.45,449.9,1636.75,2287.759,1323.85,949.95,592.8
2023-05-31,18534.4,3289.5,2667.55,2200.687,849.9,445.5,1610.85,2242.321,1318.3,949.15,579.85
2023-06-01,18487.75,3324.0,2697.9,2202.832,827.95,439.7,1604.0,2236.284,1319.5,936.1,582.75
2023-06-02,18534.1,3305.6,2716.7,2229.522,836.5,443.4,1606.5,2228.975,1299.0,938.15,587.2
2023-06-05,18593.85,3288.9,2695.8,2263.196,834.5,440.65,1604.4,2248.994,1304.5,946.75,587.2
2023-06-06,18599.0,3232.3,2691.15,2272.825,829.45,442.8,1599.4,2250.9,1279.0,942.1,585.35
2023-06-07,18726.4,3274.9,2716.2,2310.29,844.25,443.95,1607.7,2267.968,1288.95,940.2,589.2
2023-06-08,18634.55,3236.45,2679.9,2335.034,836.0,442.9,1608.7,2269.33,1282.8,937.9,588.5
2023-06-09,18563.4,3209.3,2636.2,2357.683,833.5,438.45,1610.6,2253.261,1265.95,938.05,578.7
2023-06-12,18601.5,3246.9,2643.45,2334.685,836.35,436.95,1600.8,2255.258,1291.95,935.95,578.65
2023-06-13,18716.15,3243.7,2675.9,2349.103,834.35,445.4,1603.5,2288.576,1304.85,943.55,576.4
2023-06-14,18755.9,3251.05,2698.75,2349.751,827.95,444.5,1601.75,2316.72,1300.4,939.8,576.55
2023-06-15,18688.1,3216.3,2689.7,2355.987,829.7,448.1,1582.05,2317.355,1286.8,926.6,566.5
2023-06-16,18826.0,3174.9,2715.65,2361.475,837.8,453.1,1602.75,2339.916,1291.65,934.2,571.25
2023-06-19,18755.45,3210.4,2683.25,2361.026,828.15,453.6,1604.15,2316.675,1294.0,923.15,568.85
2023-06-20,18816.7,3227.7,2676.1,2376.64,831.2,452.85,1607.5,2321.486,1303.4,925.55,567.4
2023-06-21,18856.85,3258.2,2676.6,2389.062,839.0,447.05,1635.6,2328.023,1299.35,924.7,566.35
2023-06-22,18771.25,3238.5,2654.35,2410.813,842.8,447.65,1643.6,2301.876,1281.55,925.75,562.95
2023-06-23,18665.5,3216.35,2641.6,2384.174,854.8,444.75,1643.5,2283.038,1265.0,923.5,554.6
2023-06-26,18691.2,3189.65,2652.1,2372.201,851.95,445.7,1635.55,2265.608,1270.35,927.45,557.05
2023-06-27,18817.4,3197.35,2651.35,2382.677,864.9,445.1,1658.6,2266.425,1279.15,936.1,566.1
2023-06-28,18972.1,3215.45,2661.25,2416.002,872.2,449.35,1676.15,2296.429,1293.35,937.45,569.8
2023-06-30,19189.05,3302.25,2678.15,2469.98,878.75,451.6,1701.4,2315.267,1335.5,934.6,572.85
2023-07-03,19322.55,3272.3,2701.05,2448.528,879.15,463.25,1719.8,2374.687,1333.7,942.55,585.45
2023-07-04,19389.0,3308.85,2700.0,2456.311,865.15,466.35,1728.2,2350.22,1345.15,944.7,589.25
2023-07-05,19398.5,3319.95,2755.85,2465.241,866.65,475.1,1673.3,2346.362,1347.3,958.0,590.6
2023-07-06,19497.3,3322.9,2757.1,2483.001,869.65,473.9,1675.0,2395.613,1343.9,959.4,592.5
2023-07-07,19331.8,3329.25,2698.1,2443.839,870.45,468.4,1660.4,2390.937,1330.2,946.4,593.6
2023-07-10,19355.9,3271.95,2656.55,2433.263,885.4,465.85,1656.45,2483.04,1329.15,948.4,592.6
2023-07-11,19439.4,3272.4,2684.5,2468.982,891.9,473.15,1648.4,2509.958,1348.6,944.95,588.55
2023-07-12,19384.3,3259.9,2673.65,2449.426,889.95,472.3,1632.95,2512.727,1333.3,944.4,589.25
2023-07-13,19413.75,3340.55,2654.7,2444.637,885.05,472.0,1641.1,2490.257,1365.1,955.7,585.65
2023-07-14,19564.5,3514.65,2676.9,2466.687,886.5,472.9,1644.5,2488.169,1425.95,960.05,584.4
2023-07-17,19711.45,3491.7,2681.7,2463.245,878.1,472.35,1678.9,2539.009,1422.95,968.7,601.1
2023-07-18,19749.25,3496.85,2682.8,2469.132,875.45,472.5,1677.5,2560.571,1475.2,975.45,592.35
2023-07-19,19833.15,3470.05,2671.6,2488.538,870.75,478.85,1685.1,2579.999,1474.95,973.45,601.45
2023-07-20,19979.15,3463.3,2703.25,2484.098,884.85,492.15,1688.75,2619.85,1449.5,995.6,610.05
2023-07-21,19745.0,3368.3,2604.0,2580.431,886.0,490.45,1675.75,2538.75,1331.6,997.0,615.1
2023-07-24,19672.35,3394.75,2580.25,2599.388,888.15,471.35,1678.4,2487.4,1336.6,992.0,617.65
2023-07-25,19680.6,3399.15,2568.15,2555.138,883.65,462.3,1696.6,2485.8,1334.6,994.7,609.6
2023-07-26,19778.3,3388.3,2583.3,2640.296,889.4,472.25,1690.7,2526.2,1348.85,996.45,615.15
2023-07-27,19659.9,3396.9,2569.85,2654.215,895.15,465.05,1673.15,2502.7,1353.15,990.25,616.55
2023-07-28,19646.05,3355.4,2584.6,2643.589,895.1,468.45,1643.5,2527.85,1340.5,996.2,616.05
2023-07-31,19753.8,3421.45,2560.8,2675.317,889.9,465.7,1651.2,2549.25,1355.7,998.3,620.2
2023-08-01,19733.55,3452.05,2551.1,2660.65,891.65,464.8,1662.25,2513.2,1365.2,994.55,611.85
2023-08-02,19526.55,3440.65,2568.95,2622.15,878.1,460.1,1640.5,2486.35,1356.85,986.95,598.45
2023-08-03,19381.65,3399.95,2551.3,2598.1,871.7,456.05,1628.65,2475.9,1364.3,965.0,590.5
2023-08-04,19517.0,3443.55,2546.0,2626.9,889.65,454.95,1652.2,2509.55,1378.35,970.5,573.3
2023-08-07,19597.3,3484.05,2569.2,2635.9,891.4,454.9,1651.25,2523.85,1393.0,975.65,567.9
2023-08-08,19570.85,3470.6,2565.85,2632.2,885.4,452.35,1649.9,2508.65,1390.2,979.9,573.1
2023-08-09,19632.55,3462.5,2552.2,2651.6,883.7,458.65,1650.5,2525.2,1394.4,972.7,573.75
2023-08-10,19543.1,3442.1,2536.7,2643.5,874.8,451.75,1635.85,2536.45,1389.1,964.1,573.65
2023-08-11,19428.3,3448.8,2501.8,2638.5,870.55,448.75,1618.8,2547.15,1371.85,952.85,574.15
2023-08-14,19434.55,3449.85,2533.1,2659.9,867.05,449.2,1610.9,2577.25,1393.55,959.55,560.8
2023-08-16,19465.0,3458.4,2552.6,2691.05,856.95,450.25,1606.2,2575.15,1418.5,956.5,565.35
2023-08-17,19365.25,3435.75,2543.25,2652.5,856.7,441.0,1597.3,2538.0,1411.55,951.65,572.15
2023-08-18,19310.15,3367.1,2554.75,2641.95,856.25,441.65,1590.75,2556.8,1388.8,950.65,572.95
2023-08-21,19393.6,3401.65,2562.75,2662.25,871.95,447.8,1589.5,2520.0,1405.4,955.2,571.7
2023-08-22,19396.45,3382.15,2565.8,2678.8,877.65,454.25,1582.7,2519.4,1403.75,952.0,568.5
2023-08-23,19444.0,3398.25,2574.05,2717.6,868.15,450.45,1586.6,2522.2,1407.95,966.85,576.9
2023-08-24,19386.7,3387.75,2581.25,2688.15,869.45,450.9,1579.3,2479.8,1423.6,968.95,576.95
2023-08-25,19265.8,3381.3,2563.55,2638.4,873.5,443.35,1561.5,2468.35,1420.1,970.4,569.95
2023-08-28,19306.05,3375.55,2555.7,2695.35,870.35,441.4,1577.75,2443.75,1415.65,970.55,572.85
2023-08-29,19342.65,3376.15,2526.15,2718.95,855.2,440.1,1590.3,2420.35,1417.65,967.75,574.85
2023-08-30,19347.45,3390.95,2531.95,2709.0,857.75,442.8,1578.7,2418.05,1435.15,958.9,567.4
2023-08-31,19253.8,3356.8,2505.05,2702.7,856.4,439.7,1571.45,2407.0,1435.45,958.75,561.35
2023-09-01,19435.3,3379.2,2504.8,2702.1,865.95,441.05,1574.7,2412.65,1443.85,968.7,569.55
2023-09-04,19528.8,3418.5,2501.4,2711.1,865.3,437.5,1584.55,2410.7,1465.1,967.35,575.55
2023-09-05,19574.9,3429.35,2507.05,2732.95,865.9,443.1,1574.9,2423.6,1478.9,968.4,573.0
2023-09-06,19611.05,3429.9,2523.5,2730.45,880.3,447.45,1595.5,2428.7,1477.45,957.5,570.5
2023-09-07,19727.05,3455.25,2507.45,2846.4,875.3,445.9,1610.85,2432.0,1466.2,965.65,579.05
2023-09-08,19819.95,3441.9,2513.8,2901.6,885.85,442.65,1623.4,2448.2,1469.6,970.55,583.45
2023-09-11,19996.35,3480.65,2536.25,2894.2,890.8,447.2,1631.8,2474.6,1476.45,978.25,591.7
2023-09-12,19993.2,3580.8,2498.85,2944.1,890.4,451.15,1636.9,2438.85,1501.1,990.5,588.35
2023-09-13,20070.0,3567.85,2506.55,2906.75,915.15,453.5,1643.9,2451.05,1498.35,989.8,596.45
2023-09-14,20103.1,3560.05,2500.8,2918.6,914.95,449.95,1642.9,2453.3,1506.95,987.7,597.3
2023-09-15,20192.35,3598.3,2469.7,2908.55,936.15,448.35,1661.75,2457.85,1511.6,992.45,598.8
2023-09-18,20133.3,3606.15,2488.65,2919.85,920.2,452.05,1629.05,2436.45,1491.8,990.2,603.95
2023-09-20,19901.4,3606.05,2466.85,2890.0,910.7,452.95,1563.7,2382.15,1490.25,987.15,601.1
2023-09-21,19742.35,3585.3,2473.35,2899.35,917.95,447.5,1553.35,2364.8,1501.75,959.3,588.15
2023-09-22,19674.25,3603.65,2482.45,2918.5,911.4,443.1,1529.65,2354.95,1496.15,950.3,598.15
2023-09-25,19674.55,3577.15,2475.85,2902.5,910.4,442.6,1531.0,2340.45,1474.15,956.35,594.05
2023-09-26,19664.7,3585.7,2478.95,2912.55,912.7,442.45,1537.65,2342.5,1460.65,948.7,594.4
2023-09-27,19716.45,3589.3,2501.75,2965.05,920.25,449.15,1526.85,2368.9,1467.0,943.1,589.75
2023-09-28,19523.55,3536.75,2460.35,3010.0,925.65,440.75,1523.7,2334.1,1439.45,942.6,589.95
2023-09-29,19638.3,3528.6,2465.6,3023.55,926.4,444.4,1526.3,2345.0,1435.45,951.9,598.55
